time_tag,density,speed,temperature
2025-12-29 01:14:00,4.35,437.8,57833.0
2025-12-29 01:15:00,3.82,435.5,58990.0
2025-12-29 01:16:00,3.95,435.3,58660.0
2025-12-29 01:17:00,4.2,436.3,61093.0
2025-12-29 01:18:00,4.35,437.7,61227.0
2025-12-29 01:19:00,4.38,437.9,58476.0
2025-12-29 01:20:00,4.47,438.2,63775.0
2025-12-29 01:21:00,4.21,437.6,63982.0
2025-12-29 01:23:00,4.88,,
2025-12-29 01:24:00,4.88,440.1,61628.0
2025-12-29 01:25:00,4.02,432.9,67181.0
2025-12-29 01:26:00,4.01,432.8,67276.0
2025-12-29 01:27:00,3.46,444.3,55927.0
2025-12-29 01:28:00,4.52,439.3,58098.0
2025-12-29 01:29:00,4.67,438.6,66408.0
2025-12-29 01:30:00,4.62,438.8,69456.0
2025-12-29 01:31:00,4.45,437.2,60462.0
2025-12-29 01:32:00,4.94,437.7,61069.0
2025-12-29 01:33:00,5.06,437.7,63260.0
2025-12-29 01:34:00,4.36,437.1,65192.0
2025-12-29 01:35:00,3.52,438.3,68731.0
2025-12-29 01:36:00,3.1,441.4,71628.0
2025-12-29 01:37:00,4.41,441.6,56860.0
2025-12-29 01:38:00,4.62,439.2,60093.0
2025-12-29 01:39:00,4.63,439.2,59918.0
2025-12-29 01:40:00,4.78,437.7,56577.0
2025-12-29 01:41:00,5.11,442.9,58297.0
2025-12-29 01:42:00,5.11,443.0,58327.0
2025-12-29 01:43:00,3.64,433.3,65858.0
2025-12-29 01:44:00,4.43,437.3,60580.0
2025-12-29 01:45:00,4.71,438.2,59893.0
2025-12-29 01:46:00,4.53,436.6,58072.0
2025-12-29 01:47:00,4.21,439.0,55903.0
2025-12-29 01:48:00,4.36,440.4,51658.0
2025-12-29 01:49:00,4.95,448.1,69810.0
2025-12-29 01:50:00,4.94,449.9,83420.0
2025-12-29 01:51:00,4.38,437.4,61838.0
2025-12-29 01:52:00,4.33,438.5,61985.0
2025-12-29 01:53:00,3.98,435.7,74940.0
2025-12-29 01:54:00,4.48,444.0,88431.0
2025-12-29 01:55:00,5.11,440.5,57368.0
2025-12-29 01:57:00,4.39,433.0,68861.0
2025-12-29 01:58:00,4.39,433.0,68861.0
2025-12-29 01:59:00,4.45,434.1,63027.0
2025-12-29 02:00:00,1.77,450.1,51477.0
2025-12-29 02:01:00,1.47,442.2,82365.0
2025-12-29 02:02:00,1.65,437.3,95840.0
2025-12-29 02:03:00,2.79,428.2,85659.0
2025-12-29 02:04:00,2.54,429.0,86205.0
2025-12-29 02:05:00,2.69,433.9,113327.0
2025-12-29 02:06:00,3.1,435.6,123566.0
2025-12-29 02:07:00,3.0,429.6,85301.0
2025-12-29 02:08:00,3.09,428.3,79407.0
2025-12-29 02:09:00,3.52,430.1,83059.0
2025-12-29 02:10:00,3.7,436.9,104983.0
2025-12-29 02:11:00,3.28,427.6,77804.0
2025-12-29 02:12:00,3.2,428.8,71402.0
2025-12-29 02:13:00,4.55,430.8,60890.0
2025-12-29 02:14:00,4.57,430.9,60712.0
2025-12-29 02:15:00,4.81,442.4,54945.0
2025-12-29 02:16:00,4.44,438.6,56459.0
2025-12-29 02:17:00,4.29,438.2,61661.0
2025-12-29 02:18:00,4.27,438.4,63552.0
2025-12-29 02:19:00,3.26,438.7,59078.0
2025-12-29 02:20:00,3.26,441.8,54491.0
2025-12-29 02:21:00,2.67,433.9,36067.0
2025-12-29 02:22:00,2.78,428.2,30626.0
2025-12-29 02:23:00,4.3,441.7,49315.0
2025-12-29 02:24:00,4.25,440.2,56296.0
2025-12-29 02:25:00,2.9,425.5,79469.0
2025-12-29 02:26:00,2.77,423.4,74727.0
2025-12-29 02:27:00,2.79,423.4,74247.0
2025-12-29 02:28:00,3.2,423.7,65125.0
2025-12-29 02:29:00,3.2,,
2025-12-29 02:31:00,3.97,426.8,65704.0
2025-12-29 02:32:00,3.58,424.8,61706.0
2025-12-29 02:33:00,3.83,424.0,59118.0
2025-12-29 02:34:00,3.97,423.9,58533.0
2025-12-29 02:35:00,4.24,425.4,62741.0
2025-12-29 02:36:00,3.95,427.1,62921.0
2025-12-29 02:37:00,4.01,427.3,59407.0
2025-12-29 02:38:00,4.37,426.1,57121.0
2025-12-29 02:39:00,4.27,425.9,60940.0
2025-12-29 02:40:00,4.11,423.8,61260.0
2025-12-29 02:41:00,3.92,424.2,60562.0
2025-12-29 02:42:00,4.23,424.7,58531.0
2025-12-29 02:43:00,4.24,424.7,58620.0
2025-12-29 02:44:00,4.4,425.1,60307.0
2025-12-29 02:45:00,4.17,427.2,55956.0
2025-12-29 02:46:00,4.17,427.2,55882.0
2025-12-29 02:47:00,4.32,426.0,57007.0
2025-12-29 02:48:00,4.36,427.9,56545.0
2025-12-29 02:49:00,4.65,427.9,58453.0
2025-12-29 02:50:00,4.77,427.7,59258.0
2025-12-29 02:51:00,4.02,427.7,52164.0
2025-12-29 02:52:00,4.14,427.5,56565.0
2025-12-29 02:53:00,3.22,424.8,46347.0
2025-12-29 02:54:00,2.92,423.2,38734.0
2025-12-29 02:55:00,4.33,425.4,54127.0
2025-12-29 02:56:00,3.9,424.8,53166.0
2025-12-29 02:57:00,3.56,424.7,53816.0
2025-12-29 02:58:00,4.13,425.6,60482.0
2025-12-29 02:59:00,4.12,425.5,60293.0
2025-12-29 03:00:00,3.9,422.8,56698.0
2025-12-29 03:03:00,4.07,422.9,56979.0
2025-12-29 03:04:00,4.34,424.9,56803.0
2025-12-29 03:05:00,3.87,425.3,56663.0
2025-12-29 03:06:00,3.65,425.2,56627.0
2025-12-29 03:07:00,4.28,425.8,55367.0
2025-12-29 03:08:00,4.28,426.2,55216.0
2025-12-29 03:09:00,4.7,430.1,66638.0
2025-12-29 03:10:00,4.91,431.3,71671.0
2025-12-29 03:11:00,4.4,426.9,55977.0
2025-12-29 03:12:00,4.41,427.8,54217.0
2025-12-29 03:13:00,4.56,428.0,55767.0
2025-12-29 03:14:00,4.17,424.9,58519.0
2025-12-29 03:15:00,4.17,425.0,58517.0
2025-12-29 03:16:00,4.21,426.2,58462.0
2025-12-29 03:17:00,4.06,428.7,55116.0
2025-12-29 03:18:00,4.06,428.7,55059.0
2025-12-29 03:19:00,4.26,427.0,61594.0
2025-12-29 03:20:00,4.44,429.0,58545.0
2025-12-29 03:21:00,4.33,428.9,57704.0
2025-12-29 03:22:00,3.7,432.6,59922.0
2025-12-29 03:23:00,3.68,433.3,58174.0
2025-12-29 03:24:00,4.3,434.4,57360.0
2025-12-29 03:25:00,4.33,434.4,58681.0
2025-12-29 03:26:00,3.87,432.3,56450.0
2025-12-29 03:27:00,3.81,432.4,52940.0
2025-12-29 03:28:00,3.89,431.9,52786.0
2025-12-29 03:29:00,4.28,433.5,54738.0
2025-12-29 03:30:00,4.92,439.5,70860.0
2025-12-29 03:31:00,4.31,432.8,44375.0
2025-12-29 03:32:00,4.17,432.0,47428.0
2025-12-29 03:33:00,4.04,433.6,44443.0
2025-12-29 03:34:00,4.04,433.6,44393.0
2025-12-29 03:36:00,4.07,433.0,44318.0
2025-12-29 03:37:00,4.33,433.2,48523.0
2025-12-29 03:38:00,4.43,433.3,50185.0
2025-12-29 03:39:00,4.32,434.1,49444.0
2025-12-29 03:40:00,4.29,434.2,47838.0
2025-12-29 03:41:00,4.42,435.4,47941.0
2025-12-29 03:42:00,4.58,436.1,49577.0
2025-12-29 03:43:00,4.54,435.8,48931.0
2025-12-29 03:44:00,4.59,437.8,48417.0
2025-12-29 03:45:00,4.81,440.4,49543.0
2025-12-29 03:46:00,5.34,439.9,56635.0
2025-12-29 03:47:00,4.31,434.9,46874.0
2025-12-29 03:48:00,4.31,434.3,53930.0
2025-12-29 03:49:00,4.35,441.9,40954.0
2025-12-29 03:50:00,4.35,442.0,40734.0
2025-12-29 03:51:00,4.77,441.7,48033.0
2025-12-29 03:52:00,4.48,439.4,45947.0
2025-12-29 03:53:00,4.71,436.8,53512.0
2025-12-29 03:54:00,4.83,436.0,56732.0
2025-12-29 03:55:00,4.51,439.4,43050.0
2025-12-29 03:56:00,4.36,438.6,43455.0
2025-12-29 03:57:00,4.3,438.9,42104.0
2025-12-29 03:58:00,4.46,440.1,41569.0
2025-12-29 04:00:00,1.66,456.4,71744.0
2025-12-29 04:01:00,1.66,456.4,71744.0
2025-12-29 04:02:00,1.57,456.5,76015.0
2025-12-29 04:03:00,1.57,456.4,76389.0
2025-12-29 04:04:00,1.49,453.8,83483.0
2025-12-29 04:05:00,1.53,465.5,51407.0
2025-12-29 04:06:00,1.53,465.7,50864.0
2025-12-29 04:07:00,1.57,448.1,99444.0
2025-12-29 04:08:00,1.57,448.1,99444.0
2025-12-29 04:09:00,1.34,454.9,78971.0
2025-12-29 04:10:00,1.34,454.9,78971.0
2025-12-29 04:11:00,1.84,446.2,117074.0
2025-12-29 04:12:00,1.86,445.0,113986.0
2025-12-29 04:13:00,1.97,447.6,129853.0
2025-12-29 04:14:00,1.97,447.3,129870.0
2025-12-29 04:15:00,1.75,438.3,99807.0
2025-12-29 04:16:00,1.75,435.0,113399.0
2025-12-29 04:17:00,1.87,433.1,110237.0
2025-12-29 04:18:00,1.89,432.3,99736.0
2025-12-29 04:19:00,1.89,432.2,99739.0
2025-12-29 04:20:00,2.02,430.7,99807.0
2025-12-29 04:21:00,2.23,431.9,98682.0
2025-12-29 04:22:00,2.23,431.9,98663.0
2025-12-29 04:23:00,2.04,431.2,91459.0
2025-12-29 04:24:00,2.2,428.3,90369.0
2025-12-29 04:25:00,2.15,427.4,97025.0
2025-12-29 04:26:00,2.12,428.6,101352.0
2025-12-29 04:27:00,2.18,429.0,100323.0
2025-12-29 04:28:00,2.19,428.1,97979.0
2025-12-29 04:29:00,2.24,428.4,106927.0
2025-12-29 04:30:00,2.36,430.2,105798.0
2025-12-29 04:31:00,2.49,430.1,82660.0
2025-12-29 04:32:00,2.67,426.8,78157.0
2025-12-29 04:33:00,2.66,425.7,75685.0
2025-12-29 04:34:00,3.0,425.4,70151.0
2025-12-29 04:35:00,2.97,423.1,67637.0
2025-12-29 04:36:00,3.39,423.4,63444.0
2025-12-29 04:37:00,2.58,422.4,64408.0
2025-12-29 04:38:00,2.56,422.4,64425.0
2025-12-29 04:39:00,3.18,423.0,57915.0
2025-12-29 04:40:00,3.3,427.1,57766.0
2025-12-29 04:41:00,3.34,428.2,57724.0
2025-12-29 04:43:00,3.42,427.4,50532.0
2025-12-29 04:44:00,3.74,427.7,49462.0
2025-12-29 04:45:00,4.14,432.8,61415.0
2025-12-29 04:46:00,4.21,433.8,66345.0
2025-12-29 04:47:00,3.98,426.5,48949.0
2025-12-29 04:48:00,3.75,426.9,50247.0
2025-12-29 04:49:00,3.92,426.5,53220.0
2025-12-29 04:50:00,1.34,450.4,89253.0
2025-12-29 04:51:00,1.34,450.3,88498.0
2025-12-29 04:52:00,1.41,449.3,74156.0
2025-12-29 04:53:00,1.34,455.9,53740.0
2025-12-29 04:54:00,1.34,456.0,53394.0
2025-12-29 04:55:00,1.02,449.2,71913.0
2025-12-29 04:56:00,1.19,451.0,72724.0
2025-12-29 04:57:00,1.3,451.4,61706.0
2025-12-29 04:58:00,1.32,451.4,57262.0
2025-12-29 04:59:00,1.61,447.9,67792.0
2025-12-29 05:00:00,1.53,448.2,74693.0
2025-12-29 05:01:00,1.51,445.3,80182.0
2025-12-29 05:02:00,1.6,444.4,80426.0
2025-12-29 05:03:00,1.59,449.0,81109.0
2025-12-29 05:04:00,1.96,442.7,77586.0
2025-12-29 05:05:00,3.39,424.7,77443.0
2025-12-29 05:06:00,2.8,425.3,76595.0
2025-12-29 05:07:00,2.8,425.1,76134.0
2025-12-29 05:08:00,2.81,421.0,67373.0
2025-12-29 05:09:00,3.72,427.5,51036.0
2025-12-29 05:10:00,3.73,427.6,50759.0
2025-12-29 05:11:00,3.33,423.4,73307.0
2025-12-29 05:12:00,3.49,427.4,64006.0
2025-12-29 05:15:00,3.8,426.1,89187.0
2025-12-29 05:16:00,2.93,433.5,80102.0
2025-12-29 05:17:00,1.71,445.1,84235.0
2025-12-29 05:18:00,1.23,452.7,70705.0
2025-12-29 05:19:00,1.27,455.7,25651.0
2025-12-29 05:20:00,1.27,456.8,28159.0
2025-12-29 05:21:00,1.06,453.9,24807.0
2025-12-29 05:22:00,1.05,436.2,22308.0
2025-12-29 05:23:00,0.86,459.2,35121.0
2025-12-29 05:24:00,1.08,449.1,88001.0
2025-12-29 05:25:00,1.36,447.9,90549.0
2025-12-29 05:26:00,1.36,447.8,90592.0
2025-12-29 05:27:00,1.72,434.8,107090.0
2025-12-29 05:28:00,2.98,429.1,74954.0
2025-12-29 05:29:00,4.37,426.1,60883.0
2025-12-29 05:30:00,4.78,425.5,58833.0
2025-12-29 05:31:00,4.64,427.5,55887.0
2025-12-29 05:32:00,4.86,427.7,54700.0
2025-12-29 05:33:00,4.93,425.8,51990.0
2025-12-29 05:34:00,4.7,423.2,49979.0
2025-12-29 05:35:00,4.51,422.7,49923.0
2025-12-29 05:36:00,4.34,421.8,49549.0
2025-12-29 05:37:00,4.17,419.7,45194.0
2025-12-29 05:38:00,3.99,411.3,33786.0
2025-12-29 05:39:00,4.29,420.5,48343.0
2025-12-29 05:40:00,4.21,422.4,48860.0
2025-12-29 05:41:00,4.17,422.0,51386.0
2025-12-29 05:42:00,4.17,422.0,51428.0
2025-12-29 05:43:00,4.03,422.9,48018.0
2025-12-29 05:44:00,4.06,422.8,51243.0
2025-12-29 05:45:00,4.24,423.6,51152.0
2025-12-29 05:46:00,4.31,423.9,50763.0
2025-12-29 05:48:00,3.75,424.3,52976.0
2025-12-29 05:49:00,3.63,426.5,51034.0
2025-12-29 05:50:00,3.47,429.5,53015.0
2025-12-29 05:51:00,3.5,429.5,56719.0
2025-12-29 05:52:00,3.6,428.5,50811.0
2025-12-29 05:53:00,3.3,424.0,48882.0
2025-12-29 05:54:00,2.21,409.5,27967.0
2025-12-29 05:55:00,3.8,428.0,56679.0
2025-12-29 05:56:00,3.68,427.0,44287.0
2025-12-29 05:57:00,3.75,425.6,46165.0
2025-12-29 05:58:00,3.75,425.6,46197.0
2025-12-29 05:59:00,4.43,427.2,45689.0
2025-12-29 06:00:00,4.29,427.0,46475.0
2025-12-29 06:01:00,4.13,427.2,48354.0
2025-12-29 06:02:00,4.08,427.3,49011.0
2025-12-29 06:03:00,5.18,429.8,49427.0
2025-12-29 06:04:00,5.16,428.3,49209.0
2025-12-29 06:05:00,4.86,425.8,46728.0
2025-12-29 06:06:00,4.53,424.4,43944.0
2025-12-29 06:07:00,4.46,422.9,51958.0
2025-12-29 06:08:00,4.41,422.9,51935.0
2025-12-29 06:09:00,4.23,422.9,51866.0
2025-12-29 06:10:00,4.4,424.3,44111.0
2025-12-29 06:11:00,4.41,424.3,44226.0
2025-12-29 06:12:00,4.5,425.2,46411.0
2025-12-29 06:13:00,4.64,425.3,41750.0
2025-12-29 06:14:00,4.64,425.3,41671.0
2025-12-29 06:15:00,4.53,423.3,43489.0
2025-12-29 06:16:00,4.63,423.1,43457.0
2025-12-29 06:17:00,4.24,422.3,43710.0
2025-12-29 06:18:00,4.07,422.0,43814.0
2025-12-29 06:19:00,4.73,423.6,42458.0
2025-12-29 06:20:00,4.73,423.6,42458.0
2025-12-29 06:21:00,4.2,422.1,45316.0
2025-12-29 06:22:00,4.32,422.2,45988.0
2025-12-29 06:23:00,4.22,420.9,51565.0
2025-12-29 06:24:00,3.65,418.1,59077.0
2025-12-29 06:25:00,3.64,418.4,51320.0
2025-12-29 06:26:00,2.96,418.3,51960.0
2025-12-29 06:27:00,2.86,425.0,96017.0
2025-12-29 06:28:00,3.64,422.5,82819.0
2025-12-29 06:29:00,2.91,424.2,83207.0
2025-12-29 06:30:00,2.89,424.3,83213.0
2025-12-29 06:31:00,2.14,426.0,109337.0
2025-12-29 06:32:00,2.58,424.9,92518.0
2025-12-29 06:33:00,2.59,423.9,85100.0
2025-12-29 06:34:00,2.55,423.6,84006.0
2025-12-29 06:35:00,2.38,423.9,101533.0
2025-12-29 06:36:00,2.46,423.9,96309.0
2025-12-29 06:37:00,2.52,425.1,98591.0
2025-12-29 06:38:00,2.4,426.5,103196.0
2025-12-29 06:39:00,2.51,426.4,89895.0
2025-12-29 06:40:00,2.96,426.0,77410.0
2025-12-29 06:41:00,2.62,427.1,87198.0
2025-12-29 06:42:00,3.0,432.9,103335.0
2025-12-29 06:43:00,3.23,423.6,75593.0
2025-12-29 06:44:00,4.91,422.5,55670.0
2025-12-29 06:45:00,5.02,423.5,54296.0
2025-12-29 06:46:00,5.02,423.5,54273.0
2025-12-29 06:47:00,3.23,423.9,77199.0
2025-12-29 06:48:00,3.9,425.3,58954.0
2025-12-29 06:49:00,3.87,425.1,60101.0
2025-12-29 06:50:00,3.78,424.8,62549.0
2025-12-29 06:51:00,4.48,421.0,58400.0
2025-12-29 06:52:00,4.22,421.3,55500.0
2025-12-29 06:53:00,3.97,421.5,52788.0
2025-12-29 06:54:00,3.67,421.6,43465.0
2025-12-29 06:55:00,3.64,422.5,49907.0
2025-12-29 06:56:00,3.35,423.7,66062.0
2025-12-29 06:57:00,2.75,423.0,71430.0
2025-12-29 06:58:00,3.33,426.5,65181.0
2025-12-29 06:59:00,3.23,421.8,63648.0
2025-12-29 07:00:00,5.17,427.0,41303.0
2025-12-29 07:01:00,4.89,424.2,37722.0
2025-12-29 07:02:00,4.88,424.2,37661.0
2025-12-29 07:03:00,5.23,425.0,39080.0
2025-12-29 07:04:00,5.1,424.6,41336.0
2025-12-29 07:05:00,5.3,425.3,44256.0
2025-12-29 07:06:00,5.39,425.5,45164.0
2025-12-29 07:07:00,5.94,425.1,50139.0
2025-12-29 07:08:00,4.94,425.3,61893.0
2025-12-29 07:09:00,4.56,427.7,65135.0
2025-12-29 07:10:00,5.22,430.3,55660.0
2025-12-29 07:11:00,5.81,429.1,35872.0
2025-12-29 07:12:00,5.81,429.3,35581.0
2025-12-29 07:13:00,5.75,429.0,33998.0
2025-12-29 07:14:00,5.37,425.6,31798.0
2025-12-29 07:15:00,4.67,428.3,39319.0
2025-12-29 07:16:00,5.5,426.7,43602.0
2025-12-29 07:17:00,6.43,427.6,38425.0
2025-12-29 07:18:00,6.45,427.7,38338.0
2025-12-29 07:19:00,3.71,423.3,47253.0
2025-12-29 07:20:00,4.13,423.7,43718.0
2025-12-29 07:21:00,5.05,426.0,36016.0
2025-12-29 07:22:00,5.37,426.9,33357.0
2025-12-29 07:23:00,6.53,428.6,30588.0
2025-12-29 07:24:00,5.47,427.0,37409.0
2025-12-29 07:25:00,4.48,425.5,43791.0
2025-12-29 07:27:00,5.19,426.2,34629.0
2025-12-29 07:28:00,5.21,426.1,35346.0
2025-12-29 07:29:00,5.5,427.6,40951.0
2025-12-29 07:30:00,6.28,433.4,54028.0
2025-12-29 07:31:00,4.61,425.2,37139.0
2025-12-29 07:32:00,4.32,425.5,47914.0
2025-12-29 07:33:00,4.58,425.4,37996.0
2025-12-29 07:34:00,4.58,425.3,37828.0
2025-12-29 07:35:00,3.33,424.8,53100.0
2025-12-29 07:36:00,2.66,427.6,74664.0
2025-12-29 07:37:00,2.98,428.1,63441.0
2025-12-29 07:38:00,3.17,428.0,56646.0
2025-12-29 07:39:00,2.44,429.0,63795.0
2025-12-29 07:40:00,3.01,428.5,62872.0
2025-12-29 07:41:00,3.22,428.7,76553.0
2025-12-29 07:42:00,2.97,429.9,96369.0
2025-12-29 07:43:00,3.17,431.0,100863.0
2025-12-29 07:44:00,3.11,432.3,103481.0
2025-12-29 08:18:00,2.46,433.1,72240.0
2025-12-29 08:19:00,2.47,433.7,73007.0
2025-12-29 08:20:00,2.67,445.0,87569.0
2025-12-29 08:21:00,5.14,448.1,55906.0
2025-12-29 08:22:00,1.21,427.6,47803.0
2025-12-29 08:23:00,1.78,426.6,47729.0
2025-12-29 08:24:00,3.51,432.9,44512.0
2025-12-29 08:25:00,3.97,435.5,40953.0
2025-12-29 08:26:00,3.98,435.9,39909.0
2025-12-29 08:27:00,3.81,431.9,43284.0
2025-12-29 08:28:00,3.81,431.9,43284.0
2025-12-29 08:29:00,3.55,429.7,51372.0
2025-12-29 08:30:00,3.61,430.0,48444.0
2025-12-29 08:31:00,3.73,430.2,43075.0
2025-12-29 08:32:00,3.79,429.8,41651.0
2025-12-29 08:33:00,3.62,431.7,35657.0
2025-12-29 08:34:00,3.45,431.5,39925.0
2025-12-29 08:35:00,2.18,429.7,72245.0
2025-12-29 08:37:00,2.2,430.2,60015.0
2025-12-29 08:38:00,1.36,418.0,97514.0
2025-12-29 08:39:00,3.17,426.6,61636.0
2025-12-29 08:40:00,2.65,433.3,55237.0
2025-12-29 08:41:00,2.35,432.8,54085.0
2025-12-29 08:42:00,2.32,432.0,53571.0
2025-12-29 08:43:00,2.15,429.6,60765.0
2025-12-29 08:44:00,2.26,428.9,62039.0
2025-12-29 08:45:00,2.36,428.1,63240.0
2025-12-29 08:46:00,2.34,428.0,63252.0
2025-12-29 08:47:00,2.55,426.5,62351.0
2025-12-29 08:48:00,2.5,425.8,62172.0
2025-12-29 08:49:00,2.42,424.5,61254.0
2025-12-29 08:50:00,2.76,427.1,60285.0
2025-12-29 08:51:00,2.54,427.4,65975.0
2025-12-29 08:52:00,2.62,430.5,70373.0
2025-12-29 08:53:00,3.05,425.8,56192.0
2025-12-29 08:54:00,2.99,424.1,45034.0
2025-12-29 08:55:00,2.98,428.8,46699.0
2025-12-29 08:56:00,3.82,431.2,73332.0
2025-12-29 08:57:00,3.11,427.7,69961.0
2025-12-29 08:58:00,2.73,426.1,65767.0
2025-12-29 08:59:00,1.77,415.1,52754.0
2025-12-29 09:00:00,3.06,418.1,46554.0
2025-12-29 09:01:00,3.76,423.7,46781.0
2025-12-29 09:02:00,3.14,427.2,54148.0
2025-12-29 09:03:00,2.7,420.3,47930.0
2025-12-29 09:04:00,2.96,423.9,58375.0
2025-12-29 09:05:00,3.74,434.7,89707.0
2025-12-29 09:06:00,3.31,425.9,67111.0
2025-12-29 09:07:00,3.4,426.2,67989.0
2025-12-29 09:08:00,5.03,432.7,84679.0
2025-12-29 09:09:00,2.14,416.5,57083.0
2025-12-29 09:10:00,3.86,426.7,72715.0
2025-12-29 09:11:00,3.21,424.2,69045.0
2025-12-29 09:12:00,2.91,425.5,97661.0
2025-12-29 09:13:00,2.89,424.2,102503.0
2025-12-29 09:14:00,2.37,424.6,103705.0
2025-12-29 09:15:00,2.55,424.1,99974.0
2025-12-29 09:16:00,2.82,426.2,97820.0
2025-12-29 09:17:00,2.75,425.4,94243.0
2025-12-29 09:18:00,2.78,421.6,88086.0
2025-12-29 09:19:00,3.09,424.6,95399.0
2025-12-29 09:20:00,3.68,429.4,106855.0
2025-12-29 09:21:00,3.74,428.3,91824.0
2025-12-29 09:22:00,2.53,418.6,84166.0
2025-12-29 09:23:00,1.71,403.3,65218.0
2025-12-29 09:24:00,3.28,429.5,101708.0
2025-12-29 09:25:00,4.9,427.4,84846.0
2025-12-29 09:26:00,3.23,419.3,54971.0
2025-12-29 09:27:00,3.1,402.0,34694.0
2025-12-29 09:28:00,3.35,424.3,81974.0
2025-12-29 09:29:00,2.85,424.8,84703.0
2025-12-29 09:30:00,2.62,422.2,80273.0
2025-12-29 09:31:00,1.93,412.0,64028.0
2025-12-29 09:32:00,2.86,420.6,73863.0
2025-12-29 09:33:00,2.92,430.2,94372.0
2025-12-29 09:34:00,1.93,432.1,108194.0
2025-12-29 09:35:00,1.94,421.9,99839.0
2025-12-29 09:36:00,2.3,423.8,102030.0
2025-12-29 09:37:00,3.38,429.3,108602.0
2025-12-29 09:39:00,3.52,,
2025-12-29 09:40:00,3.52,432.9,105064.0
2025-12-29 09:41:00,4.21,417.9,38024.0
2025-12-29 09:42:00,3.75,421.4,56119.0
2025-12-29 09:43:00,2.2,412.0,47058.0
2025-12-29 09:44:00,3.87,427.2,77425.0
2025-12-29 09:45:00,2.97,427.2,90074.0
2025-12-29 09:46:00,2.41,425.4,91546.0
2025-12-29 09:47:00,1.75,407.8,62391.0
2025-12-29 09:48:00,1.65,418.4,119988.0
2025-12-29 09:49:00,2.61,426.2,127874.0
2025-12-29 09:50:00,3.89,423.7,71657.0
2025-12-29 09:51:00,3.59,408.9,53236.0
2025-12-29 09:52:00,3.89,413.9,60280.0
2025-12-29 09:53:00,4.68,427.1,77723.0
2025-12-29 09:54:00,4.46,420.6,62947.0
2025-12-29 09:55:00,5.55,426.7,73378.0
2025-12-29 09:56:00,2.48,399.9,34961.0
2025-12-29 09:57:00,6.27,426.2,67812.0
2025-12-29 09:58:00,4.23,415.2,52067.0
2025-12-29 09:59:00,4.09,418.1,56798.0
2025-12-29 10:05:00,4.14,419.3,61239.0
2025-12-29 10:06:00,4.22,421.5,65261.0
2025-12-29 10:07:00,3.91,413.5,57116.0
2025-12-29 10:08:00,3.47,416.8,76232.0
2025-12-29 10:09:00,2.14,428.8,137067.0
2025-12-29 10:10:00,2.29,436.4,144149.0
2025-12-29 10:11:00,2.66,420.8,80105.0
2025-12-29 10:13:00,4.06,417.8,52085.0
2025-12-29 10:14:00,4.06,417.8,52085.0
2025-12-29 10:15:00,2.48,405.4,35728.0
2025-12-29 10:16:00,2.61,402.3,36217.0
2025-12-29 10:17:00,4.22,412.1,55435.0
2025-12-29 10:18:00,4.84,416.4,62979.0
2025-12-29 10:19:00,4.7,417.1,62757.0
2025-12-29 10:20:00,4.51,416.3,56393.0
2025-12-29 10:21:00,4.64,420.1,60975.0
2025-12-29 10:22:00,4.99,425.5,73852.0
2025-12-29 10:23:00,4.91,426.0,72386.0
2025-12-29 10:24:00,4.67,423.6,67984.0
2025-12-29 10:25:00,3.93,416.2,54778.0
2025-12-29 10:26:00,4.45,415.9,48072.0
2025-12-29 10:27:00,4.46,416.1,48322.0
2025-12-29 10:28:00,4.61,420.6,53073.0
2025-12-29 10:29:00,3.83,418.2,64429.0
2025-12-29 10:30:00,3.82,418.2,64622.0
2025-12-29 10:31:00,4.56,422.6,77564.0
2025-12-29 10:32:00,3.84,411.0,47579.0
2025-12-29 10:33:00,4.44,413.9,48643.0
2025-12-29 10:34:00,4.75,416.3,52343.0
2025-12-29 10:35:00,5.84,420.2,64740.0
2025-12-29 10:36:00,5.71,418.2,56535.0
2025-12-29 10:37:00,5.34,417.4,56832.0
2025-12-29 10:38:00,5.07,418.1,58487.0
2025-12-29 10:39:00,4.87,416.7,43053.0
2025-12-29 10:40:00,4.04,413.9,38357.0
2025-12-29 10:41:00,3.29,408.9,39951.0
2025-12-29 10:42:00,5.54,433.6,73810.0
2025-12-29 10:43:00,5.54,433.1,72887.0
2025-12-29 10:44:00,5.45,422.5,55351.0
2025-12-29 10:45:00,5.45,,
2025-12-29 10:47:00,4.44,414.4,50033.0
2025-12-29 10:48:00,3.22,409.9,49146.0
2025-12-29 10:49:00,2.71,415.6,56031.0
2025-12-29 10:50:00,2.65,418.4,58850.0
2025-12-29 10:51:00,3.94,432.2,109224.0
2025-12-29 10:52:00,3.79,428.8,89718.0
2025-12-29 10:53:00,4.29,421.1,56942.0
2025-12-29 10:54:00,5.06,415.4,39184.0
2025-12-29 10:55:00,7.44,425.3,62611.0
2025-12-29 10:56:00,7.17,422.5,54506.0
2025-12-29 10:57:00,6.35,414.2,30190.0
2025-12-29 10:58:00,5.66,410.2,27600.0
2025-12-29 10:59:00,5.7,410.9,28304.0
2025-12-29 11:00:00,6.36,423.3,41686.0
2025-12-29 11:01:00,7.46,421.3,34574.0
2025-12-29 11:02:00,7.48,421.3,34453.0
2025-12-29 11:03:00,10.28,431.6,67357.0
2025-12-29 11:04:00,5.13,412.9,45791.0
2025-12-29 11:05:00,4.96,411.1,37120.0
2025-12-29 11:06:00,5.46,412.5,36050.0
